Delay,Bandwidth,Source IP address,Destination IP address,date_year,date_month_no,date_day,hour,min,sec
0.019023,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.026747,74,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.000137,74,82,80,2022,8,9,14,16,50
0.000215,74,82,81,2022,8,9,14,16,50
0.000178,1306,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.000182,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
6.90E-05,74,82,81,2022,8,9,14,16,50
7.20E-05,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
7.80E-05,74,82,81,2022,8,9,14,16,50
0.006226,1506,79,83,2022,8,9,14,16,50
0.007985,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.000138,74,82,81,2022,8,9,14,16,50
0.000117,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
9.10E-05,74,82,81,2022,8,9,14,16,50
0.000159,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.0001,74,82,81,2022,8,9,14,16,50
0.004506,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.000131,74,82,81,2022,8,9,14,16,50
0.003633,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.000123,74,82,81,2022,8,9,14,16,50
0.000109,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
9.70E-05,74,82,81,2022,8,9,14,16,50
0.009543,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.000174,74,82,81,2022,8,9,14,16,50
0.000112,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
6.90E-05,74,82,81,2022,8,9,14,16,50
0.004642,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.00014,74,82,81,2022,8,9,14,16,50
0.044914,74,82,46,2022,8,9,14,16,50
0.006085,1506,79,83,2022,8,9,14,16,50
0.015401,1506,79,83,2022,8,9,14,16,50
0.000115,74,82,81,2022,8,9,14,16,50
0.000272,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
6.60E-05,74,82,81,2022,8,9,14,16,50
8.70E-05,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
6.00E-05,74,82,81,2022,8,9,14,16,50
6.90E-05,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
7.30E-05,74,82,81,2022,8,9,14,16,50
0.060701,673,76,83,2022,8,9,14,16,50
0,88,18,16,2022,8,9,14,16,50
0,88,18,16,2022,8,9,14,16,50
0.100603,74,76,83,2022,8,9,14,16,50
0,361,76,83,2022,8,9,14,16,50
0,361,76,83,2022,8,9,14,16,50
0,74,76,83,2022,8,9,14,16,50
0,74,76,83,2022,8,9,14,16,50
0,74,76,83,2022,8,9,14,16,50
0.01391,1506,79,83,2022,8,9,14,16,50
0,1426,79,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.000239,74,82,80,2022,8,9,14,16,50
0.000318,74,82,81,2022,8,9,14,16,50
0.007087,1491,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0,1491,76,83,2022,8,9,14,16,50
0.00015,74,82,80,2022,8,9,14,16,50
0.000561,105,82,80,2022,8,9,14,16,50
0.009197,1506,76,83,2022,8,9,14,16,50
0.000109,74,82,80,2022,8,9,14,16,50
0.00452,1491,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0,1491,76,83,2022,8,9,14,16,50
0.000142,74,82,80,2022,8,9,14,16,50
0.000122,1506,76,83,2022,8,9,14,16,50
0,1245,76,83,2022,8,9,14,16,50
0.021809,1506,79,83,2022,8,9,14,16,50
8.20E-05,74,82,80,2022,8,9,14,16,50
0.00481,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.004728,1506,76,83,2022,8,9,14,16,50
0.000162,74,82,81,2022,8,9,14,16,50
0.000231,74,82,80,2022,8,9,14,16,50
0.004692,1491,76,83,2022,8,9,14,16,50
0.004761,1506,79,83,2022,8,9,14,16,50
0.000129,74,82,80,2022,8,9,14,16,50
0.043439,88,18,16,2022,8,9,14,16,50
0.043983,88,18,16,2022,8,9,14,16,50
0.004962,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.000145,74,82,81,2022,8,9,14,16,50
0.000116,1506,79,83,2022,8,9,14,16,50
0.005094,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
8.80E-05,74,82,81,2022,8,9,14,16,50
0.000131,74,82,80,2022,8,9,14,16,50
0.009613,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.000167,74,82,81,2022,8,9,14,16,50
0.000109,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
5.80E-05,74,82,81,2022,8,9,14,16,50
0.007931,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.00016,74,82,81,2022,8,9,14,16,50
0.006768,1506,79,83,2022,8,9,14,16,50
0.000165,1506,79,83,2022,8,9,14,16,50
0.09224,1416,42,83,2022,8,9,14,16,50
0,123,42,83,2022,8,9,14,16,50
0,154,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.000152,74,82,81,2022,8,9,14,16,50
0.000218,74,82,46,2022,8,9,14,16,50
0.000157,1506,79,83,2022,8,9,14,16,50
9.10E-05,112,42,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
8.50E-05,74,82,81,2022,8,9,14,16,50
0.009804,1388,79,83,2022,8,9,14,16,50
0.039771,1506,76,83,2022,8,9,14,16,50
0.000118,74,82,80,2022,8,9,14,16,50
0.000105,1506,76,83,2022,8,9,14,16,50
4.90E-05,74,82,80,2022,8,9,14,16,50
6.40E-05,1506,76,83,2022,8,9,14,16,50
4.90E-05,74,82,80,2022,8,9,14,16,50
0.00408,1506,76,83,2022,8,9,14,16,50
0.049158,276,17,18,2022,8,9,14,16,50
0.000103,74,82,80,2022,8,9,14,16,50
0.049469,322,17,18,2022,8,9,14,16,50
0.000337,1506,76,83,2022,8,9,14,16,50
9.10E-05,1506,76,83,2022,8,9,14,16,50
4.30E-05,74,82,80,2022,8,9,14,16,50
0,66,18,102,2022,8,9,14,16,50
0.004663,1506,76,83,2022,8,9,14,16,50
0.001018,1506,76,83,2022,8,9,14,16,50
8.30E-05,74,82,80,2022,8,9,14,16,50
0.002473,1506,76,83,2022,8,9,14,16,50
0.008937,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.000128,74,82,80,2022,8,9,14,16,50
0.002286,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.000115,74,82,80,2022,8,9,14,16,50
0.044514,74,82,46,2022,8,9,14,16,50
0.013759,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.000112,74,82,80,2022,8,9,14,16,50
0.000108,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
5.50E-05,74,82,80,2022,8,9,14,16,50
7.90E-05,1506,76,83,2022,8,9,14,16,50
3.60E-05,74,82,80,2022,8,9,14,16,50
0.005589,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.000133,74,82,80,2022,8,9,14,16,50
0.050538,74,82,81,2022,8,9,14,16,50
0.002951,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.000152,74,82,80,2022,8,9,14,16,50
0.007755,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.000139,74,82,80,2022,8,9,14,16,50
0.000131,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
8.10E-05,74,82,80,2022,8,9,14,16,50
0.000113,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
7.10E-05,74,82,80,2022,8,9,14,16,50
0.004969,1506,76,83,2022,8,9,14,16,50
0.000103,74,82,80,2022,8,9,14,16,50
0.000114,1506,76,83,2022,8,9,14,16,50
0.005547,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.000152,74,82,80,2022,8,9,14,16,50
0.000126,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
8.10E-05,74,82,80,2022,8,9,14,16,50
0.004611,1506,76,83,2022,8,9,14,16,50
0.065675,66,101,18,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.000122,74,82,80,2022,8,9,14,16,50
0.000287,54,18,102,2022,8,9,14,16,50
0.000239,1506,76,83,2022,8,9,14,16,50
5.50E-05,74,82,80,2022,8,9,14,16,50
0.001543,571,18,102,2022,8,9,14,16,50
0.038577,146,82,81,2022,8,9,14,16,50
0.00289,146,82,81,2022,8,9,14,16,50
0.000705,146,82,81,2022,8,9,14,16,50
0.00029,146,82,81,2022,8,9,14,16,50
0.000434,146,82,81,2022,8,9,14,16,50
0.000559,146,82,81,2022,8,9,14,16,50
0.000264,146,82,81,2022,8,9,14,16,50
0.017765,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.000121,74,82,80,2022,8,9,14,16,50
0.000113,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
5.40E-05,74,82,80,2022,8,9,14,16,50
0.001517,146,82,81,2022,8,9,14,16,50
0.001358,146,82,81,2022,8,9,14,16,50
0.005433,146,82,81,2022,8,9,14,16,50
0.009879,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.000149,74,82,80,2022,8,9,14,16,50
0.000126,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.000128,74,82,80,2022,8,9,14,16,50
0.003517,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.000137,74,82,80,2022,8,9,14,16,50
0.009615,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.00023,74,82,80,2022,8,9,14,16,50
0.000201,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.000131,74,82,80,2022,8,9,14,16,50
0.00011,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.000107,74,82,80,2022,8,9,14,16,50
0.01845,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.000192,74,82,80,2022,8,9,14,16,50
0.00012,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
7.70E-05,74,82,80,2022,8,9,14,16,50
0.003644,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.039071,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.000159,74,82,80,2022,8,9,14,16,50
0.000225,74,82,81,2022,8,9,14,16,50
0.010313,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.000158,74,82,81,2022,8,9,14,16,50
0.002459,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.000127,74,82,81,2022,8,9,14,16,50
0.095426,1506,101,18,2022,8,9,14,16,50
0.000145,1506,101,18,2022,8,9,14,16,50
8.40E-05,54,18,102,2022,8,9,14,16,50
0.000112,1506,101,18,2022,8,9,14,16,50
0,1506,101,18,2022,8,9,14,16,50
0,230,101,18,2022,8,9,14,16,50
8.00E-05,54,18,102,2022,8,9,14,16,50
0.01919,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
8.00E-05,74,82,81,2022,8,9,14,16,50
0.009774,212,18,102,2022,8,9,14,16,50
0.000496,153,18,102,2022,8,9,14,16,50
0.001035,1494,18,102,2022,8,9,14,16,50
0,802,18,102,2022,8,9,14,16,50
0.000282,209,18,102,2022,8,9,14,16,50
0.000196,174,18,102,2022,8,9,14,16,50
0.000109,247,18,102,2022,8,9,14,16,50
0.000143,203,18,102,2022,8,9,14,16,50
0.000128,148,18,102,2022,8,9,14,16,50
0.01545,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.000148,74,82,81,2022,8,9,14,16,50
0.000122,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.000105,74,82,81,2022,8,9,14,16,50
7.20E-05,1506,79,83,2022,8,9,14,16,50
4.60E-05,74,82,81,2022,8,9,14,16,50
0.005483,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.00015,74,82,81,2022,8,9,14,16,50
0.000132,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
8.20E-05,74,82,81,2022,8,9,14,16,50
0.000118,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.000123,74,82,81,2022,8,9,14,16,50
0.008393,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.000125,74,82,81,2022,8,9,14,16,50
0.014971,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.00018,74,82,81,2022,8,9,14,16,50
0.000185,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.00012,74,82,81,2022,8,9,14,16,50
0.000142,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.000141,74,82,81,2022,8,9,14,16,50
0.078836,1506,76,83,2022,8,9,14,16,50
0.000285,1506,79,83,2022,8,9,14,16,50
9.50E-05,74,82,81,2022,8,9,14,16,50
7.80E-05,1506,79,83,2022,8,9,14,16,50
5.60E-05,74,82,81,2022,8,9,14,16,50
0.013662,1506,79,83,2022,8,9,14,16,50
0,146,79,83,2022,8,9,14,16,50
0.014021,1506,76,83,2022,8,9,14,16,50
0.000277,74,82,81,2022,8,9,14,16,50
0.000353,74,82,80,2022,8,9,14,16,50
0.014638,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.000123,74,82,80,2022,8,9,14,16,50
0.000118,1506,76,83,2022,8,9,14,16,50
0.014955,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.000111,74,82,81,2022,8,9,14,16,50
0.015737,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.015626,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.000166,74,82,80,2022,8,9,14,16,50
0.000272,74,82,81,2022,8,9,14,16,50
0.000199,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
7.70E-05,74,82,80,2022,8,9,14,16,50
6.90E-05,1506,76,83,2022,8,9,14,16,50
0.000317,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
5.70E-05,74,82,81,2022,8,9,14,16,50
0.000214,1506,76,83,2022,8,9,14,16,50
8.70E-05,74,82,80,2022,8,9,14,16,50
0.000119,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.000113,74,82,80,2022,8,9,14,16,50
0.011393,1434,79,83,2022,8,9,14,16,50
0.010995,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.000209,74,82,80,2022,8,9,14,16,50
0.000349,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.00014,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.000128,74,82,81,2022,8,9,14,16,50
0.000176,74,82,80,2022,8,9,14,16,50
0.018458,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.018506,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.000167,74,82,80,2022,8,9,14,16,50
0.000231,74,82,81,2022,8,9,14,16,50
0.00016,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
9.50E-05,74,82,80,2022,8,9,14,16,50
0.000161,1506,76,83,2022,8,9,14,16,50
0.000352,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
8.40E-05,74,82,80,2022,8,9,14,16,50
0.000122,74,82,81,2022,8,9,14,16,50
0.000114,1506,76,83,2022,8,9,14,16,50
0.007253,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.007329,1506,79,83,2022,8,9,14,16,50
0.000172,74,82,80,2022,8,9,14,16,50
0.000235,74,82,81,2022,8,9,14,16,50
9.70E-05,1506,79,83,2022,8,9,14,16,50
0.00016,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
9.10E-05,74,82,80,2022,8,9,14,16,50
0.000127,74,82,81,2022,8,9,14,16,50
0.007538,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.000201,74,82,81,2022,8,9,14,16,50
0.000157,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
7.50E-05,74,82,81,2022,8,9,14,16,50
0.007144,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.000122,74,82,81,2022,8,9,14,16,50
0.00015,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
8.40E-05,74,82,81,2022,8,9,14,16,50
0.008027,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.000152,74,82,81,2022,8,9,14,16,50
0.000111,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
5.90E-05,74,82,81,2022,8,9,14,16,50
0.015723,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.158485,60,101,18,2022,8,9,14,16,50
0.000182,74,82,81,2022,8,9,14,16,50
0.000183,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.000365,105,101,18,2022,8,9,14,16,50
0,161,101,18,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
9.00E-05,74,82,81,2022,8,9,14,16,50
0.00021,54,18,102,2022,8,9,14,16,50
0.000198,1506,79,83,2022,8,9,14,16,50
7.20E-05,1506,79,83,2022,8,9,14,16,50
4.30E-05,74,82,81,2022,8,9,14,16,50
0.000401,92,18,102,2022,8,9,14,16,50
0.015182,1506,79,83,2022,8,9,14,16,50
0.055529,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.000154,74,82,80,2022,8,9,14,16,50
0.016025,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.015871,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.000191,74,82,81,2022,8,9,14,16,50
0.000256,74,82,80,2022,8,9,14,16,50
0.000158,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
7.20E-05,74,82,81,2022,8,9,14,16,50
0.000258,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.000107,74,82,80,2022,8,9,14,16,50
0.010469,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.010669,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.000202,74,82,80,2022,8,9,14,16,50
0.000273,74,82,81,2022,8,9,14,16,50
0.00018,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.00012,74,82,80,2022,8,9,14,16,50
0.000334,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
6.80E-05,74,82,81,2022,8,9,14,16,50
0.000262,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.0001,74,82,80,2022,8,9,14,16,50
0.011083,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.011272,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.000196,74,82,80,2022,8,9,14,16,50
0.000267,74,82,81,2022,8,9,14,16,50
0.000161,1506,76,83,2022,8,9,14,16,50
6.90E-05,1506,76,83,2022,8,9,14,16,50
3.60E-05,74,82,80,2022,8,9,14,16,50
0.001823,109,82,81,2022,8,9,14,16,50
0.022484,1506,76,83,2022,8,9,14,16,50
0.000188,1506,76,83,2022,8,9,14,16,50
0.021044,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.000148,74,82,80,2022,8,9,14,16,50
0.000221,74,82,81,2022,8,9,14,16,50
0.000157,1506,76,83,2022,8,9,14,16,50
4.90E-05,74,82,80,2022,8,9,14,16,50
0.000211,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
6.80E-05,74,82,81,2022,8,9,14,16,50
0.000245,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
8.30E-05,74,82,80,2022,8,9,14,16,50
8.10E-05,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
9.70E-05,74,82,80,2022,8,9,14,16,50
0.000109,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.000469,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.000128,74,82,80,2022,8,9,14,16,50
0.000186,74,82,81,2022,8,9,14,16,50
0.013595,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.000157,74,82,80,2022,8,9,14,16,50
0.018333,1506,79,83,2022,8,9,14,16,50
0.000164,74,82,81,2022,8,9,14,16,50
0.004479,1506,79,83,2022,8,9,14,16,50
0.009282,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.000141,74,82,81,2022,8,9,14,16,50
0.000216,74,82,80,2022,8,9,14,16,50
8.20E-05,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
7.40E-05,74,82,80,2022,8,9,14,16,50
0.010133,1506,76,83,2022,8,9,14,16,50
0.000112,74,82,80,2022,8,9,14,16,50
0.019299,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.008823,1506,76,83,2022,8,9,14,16,50
0.000188,74,82,81,2022,8,9,14,16,50
0.00031,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.0001,74,82,80,2022,8,9,14,16,50
0.018026,1506,79,83,2022,8,9,14,16,50
0.00021,1506,79,83,2022,8,9,14,16,50
0.018014,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.000106,74,82,81,2022,8,9,14,16,50
0.000163,74,82,80,2022,8,9,14,16,50
7.10E-05,1506,76,83,2022,8,9,14,16,50
7.20E-05,1506,76,83,2022,8,9,14,16,50
3.90E-05,74,82,80,2022,8,9,14,16,50
0.000322,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
8.30E-05,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
9.60E-05,74,82,81,2022,8,9,14,16,50
0.000132,74,82,80,2022,8,9,14,16,50
0.01536,1506,76,83,2022,8,9,14,16,50
0,1506,76,83,2022,8,9,14,16,50
0.015396,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.000215,74,82,80,2022,8,9,14,16,50
0.000307,74,82,81,2022,8,9,14,16,50
0.000111,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.0001,74,82,81,2022,8,9,14,16,50
0.000186,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
8.20E-05,74,82,81,2022,8,9,14,16,50
8.00E-05,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
9.80E-05,74,82,81,2022,8,9,14,16,50
0.009332,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.000194,74,82,81,2022,8,9,14,16,50
0.000953,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0,1506,79,83,2022,8,9,14,16,50
0.000134,74,82,81,2022,8,9,14,16,50
