,Delay,Date,Time,Source IP address,Destination IP address,Bandwidth,date_year,date_month_no,date_day,hour,min,sec
3342,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3343,0.000162,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3344,0.00015,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3345,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3346,7.4e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3347,0.012469,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3348,9.6e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3349,0.000112,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3350,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3351,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3352,8.7e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3353,8.5e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3354,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3355,5e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3356,0.002662,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3357,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3358,9.2e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3359,9.2e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3360,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3361,7.4e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3362,0.004064,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3363,0.000111,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3364,0.011637,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3365,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3366,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3367,0.000193,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3368,0.000279,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3369,7.2e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3370,0.000105,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3371,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3372,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3373,0.0001,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3374,0.000101,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3375,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3376,7.9e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3377,0.015033,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3378,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3379,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3380,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3381,0.000163,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3382,0.000182,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3383,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3384,7e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3385,9.2e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3386,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3387,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3388,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3389,9e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3390,0.015387,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3391,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3392,0.000131,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3393,0.000136,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3394,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3395,7.9e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3396,8.2e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3397,4.6e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3398,0.000171,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3399,0.009931,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3400,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3401,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3402,0.000141,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3403,0.005326,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3404,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3405,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3406,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3407,0.000199,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3408,0.014218,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3409,0.016587,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3410,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3411,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3412,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3413,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3414,0.000251,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3415,0.000169,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3416,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3417,8e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3418,0.00011,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3419,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3420,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3421,9.8e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3422,9.7e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3423,9.4e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3424,8.5e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3425,0.014958,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3426,0.000103,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3427,0.000117,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3428,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3429,9e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3430,9.3e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3431,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3432,8.7e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3433,0.000103,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3434,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3435,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3436,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3437,0.000135,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3438,0.000103,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3439,0.00011,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3440,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3441,0.000114,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3442,0.013307,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3443,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3444,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3445,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3446,0.000191,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3447,0.000272,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3448,7.3e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3449,7.6e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3450,7.3e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3451,4.6e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3452,0.002167,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3453,0.002376,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3454,8.7e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3455,0.011269,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3456,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3457,0.000158,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3458,0.000114,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3459,8e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3460,4.4e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3461,0.005367,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3462,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3463,0.00013,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3464,0.00015,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3465,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3466,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3467,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3468,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3469,0.000106,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3470,0.007749,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3471,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3472,0.000123,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3473,0.000106,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3474,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3475,7e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3476,7.4e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3477,4e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3478,0.017759,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3479,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3480,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3481,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3482,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3483,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3484,0.000222,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3485,0.000123,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3486,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3487,6.4e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3488,8.5e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3489,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3490,5.9e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3491,8.4e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3492,8.9e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3493,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3494,6.3e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3495,0.000129,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3496,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3497,6.5e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3498,5.2e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3499,3.8e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3500,0.002145,2022-08-09,2022-08-29 14:16:51,82,81,146,2022,8,9,14,16,51
3501,0.000169,2022-08-09,2022-08-29 14:16:51,82,81,146,2022,8,9,14,16,51
3502,0.009811,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3503,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3504,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3505,0.000145,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3506,0.000113,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3507,7e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3508,8.1e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3509,5.8e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3510,8.2e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3511,7.8e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3512,8e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3513,6.3e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3514,0.000162,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3515,6.1e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3516,0.000162,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3517,5.3e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3518,0.000582,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3519,5.6e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3520,0.002875,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3521,8.8e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3522,0.000189,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3523,4.6e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3524,0.009963,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3525,0.0001,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3526,0.000106,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3527,4.9e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3528,7.4e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3529,4.1e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3530,7e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3531,4.1e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3532,6.8e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3533,8.4e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3534,3.7e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3535,0.002303,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3536,9.5e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3537,4.4e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3538,0.003071,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3539,0.000167,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3540,4.9e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3541,0.005324,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3542,0.000109,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3543,4.8e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3544,7.9e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3545,0.007808,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3546,0.00016,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3547,0.000163,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3548,7.2e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3549,4e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3550,6.5e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3551,7e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3552,3.6e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3553,0.001769,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3554,9.6e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3555,4.2e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3556,0.395626,2022-08-09,2022-08-29 14:16:51,18,102,172,2022,8,9,14,16,51
3557,0.000202,2022-08-09,2022-08-29 14:16:51,18,102,247,2022,8,9,14,16,51
3558,0.013473,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3559,0.000282,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3560,0.000133,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3561,0.000171,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3562,0.000234,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3563,0.000113,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3564,0.000153,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3565,0.000127,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3566,9.9e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3567,0.000167,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3568,0.000157,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3569,0.000109,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3570,0.013394,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3571,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3572,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3573,0.000399,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3574,0.016507,2022-08-09,2022-08-29 14:16:51,18,102,176,2022,8,9,14,16,51
3575,0.000392,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3576,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3577,0.000151,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3578,0.000337,2022-08-09,2022-08-29 14:16:51,18,102,237,2022,8,9,14,16,51
3579,0.000152,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3580,9.7e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3581,0.000162,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3582,0.000115,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3583,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3584,7.4e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3585,8.7e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3586,5.5e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3587,0.011332,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3588,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3589,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3590,0.000221,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3591,0.000167,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3592,4.9e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3593,8.5e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3594,7.7e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3595,4.6e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3596,9.4e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3597,9.8e-05,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3598,5.5e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3599,0.000727,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3600,0.000797,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3601,0.0002,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3602,0.001629,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3603,0.000669,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3604,4.7e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3605,0.002043,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3606,0.006058,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3607,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3608,0.000199,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3609,0.000606,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3610,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3611,7.4e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3612,0.001764,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3613,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3614,4.9e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3615,0.004551,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3616,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3617,0.000123,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3618,0.001651,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3619,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3620,0.0001,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3621,0.001727,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3622,0.0,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3623,7.7e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3624,0.00135,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3625,5e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3626,0.001231,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3627,0.000666,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3628,4.9e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
3629,0.001676,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3630,0.00067,2022-08-09,2022-08-29 14:16:51,79,83,1506,2022,8,9,14,16,51
3631,6.2e-05,2022-08-09,2022-08-29 14:16:51,82,81,74,2022,8,9,14,16,51
